Image Path,Width,Height,Weeds,x,y,w,h
20210912_CanonEOS4000D_YL_123.jpg,3456,5184,Waterhemp,881,1400,1385,1265
20210805_iPhoneSE_YL_107.jpg,3010,3260,MorningGlory,54,179,2607,3074
20210628_iPhoneSE_YL_196.jpg,3024,4032,SpottedSpurge,255,0,2760,3489
20210812_iPhoneSE_YL_957.jpg,1709,1663,Purslane,351,207,968,1202
20210904_iPhoneSE_YL_86.jpg,3024,4032,Waterhemp,492,1086,1571,1532
20210812_iPhoneSE_YL_1092.jpg,2652,2448,Waterhemp,187,81,2039,2135
20210820_iPhoneSE_YL_1522.jpg,4032,3024,PricklySida,444,607,2572,1854
20210712_iPhoneSE_YL_184.jpg,3024,4032,Goosegrass,328,378,2055,2823
20210912_iPhoneSE_YL_22.jpg,3024,4032,MorningGlory,521,100,1383,2252
20210912_iPhoneSE_YL_22.jpg,3024,4032,Waterhemp,1018,3299,465,517
20210812_iPhoneSE_YL_1079.jpg,3004,2737,Waterhemp,611,186,1776,1762
20210904_iPhoneSE_YL_51.jpg,4032,3024,Waterhemp,1592,576,1442,1803
20210812_iPhoneSE_YL_994.jpg,3024,3948,Purslane,163,24,2861,3923
20210910_iPhoneSE_YL_242.jpg,3024,4032,Eclipta,1051,1793,1239,1500
20210812_iPhoneSE_YL_1045.jpg,3023,3253,Waterhemp,535,141,1962,2940
20210903_iPhoneSE_YL_195.jpg,3024,4032,Sicklepod,832,1184,1641,1623
20210812_iPhoneSE_YL_766.jpg,1853,2003,Purslane,411,384,1249,1028
20210827_iPhone11Pro_BT_277.jpg,3024,4032,Waterhemp,1028,1395,903,817
20210827_iPhone11Pro_BT_277.jpg,3024,4032,SpottedSpurge,4,1199,1215,1528
20210812_iPhoneSE_YL_982.jpg,2622,2468,Purslane,789,151,1227,1517
20210810_iPhoneSE_YL_611.jpg,3024,3932,SpottedSpurge,0,25,2558,3908
20210903_NIKOND3300_YL_82.jpg,6000,4000,Waterhemp,1291,331,3174,3105
20210805_iPhoneSE_YL_139.jpg,3023,3798,SpottedSpurge,225,5,2765,3547
20210806_iPhoneSE_YL_339.jpg,3024,3472,SpottedSpurge,490,397,1954,2822
20210712_iPhoneSE_YL_192.jpg,3024,4032,Goosegrass,291,411,2721,3115
20210820_iPhoneSE_YL_1520.jpg,3322,2552,MorningGlory,39,5,2472,2152
20210628_iPhoneSE_YL_180.jpg,3024,4032,PalmerAmaranth,1145,845,1137,1850
20210628_iPhoneSE_YL_180.jpg,3024,4032,PalmerAmaranth,401,2283,782,367
20210903_NIKOND3300_YL_55.jpg,6000,4000,MorningGlory,1948,529,2721,2320
20210903_iPhone11Pro_BT_157.jpg,3024,4032,Ragweed,586,2137,1110,1063
20210628_iPhoneSE_YL_60.jpg,4032,3024,MorningGlory,558,254,3321,2004
20210904_iPhoneSE_YL_84.jpg,3024,4032,Waterhemp,840,1254,1184,1328
20210812_iPhoneSE_YL_955.jpg,3023,3469,Purslane,685,420,1879,2823
20210903_iPhoneSE_YL_168.jpg,3024,4032,MorningGlory,762,1729,1653,990
20210805_iPhoneSE_YL_111.jpg,2946,3187,MorningGlory,278,782,2274,1369
20210812_NIKOND3300_YL_6.jpg,3289,2984,Purslane,364,1045,2448,1824
20210812_NIKOND3300_YL_6.jpg,3289,2984,Purslane,2730,1981,406,384
20210910_NIKOND3300_YL_141.jpg,4000,6000,Eclipta,1749,2272,895,1325
20210910_NIKOND3300_YL_141.jpg,4000,6000,Eclipta,1769,3660,802,915
20210809_iPhoneSE_YL_567.jpg,2849,3011,MorningGlory,866,1008,1129,1289
20210910_NIKOND3300_YL_169.jpg,6000,4000,Waterhemp,1869,903,2099,2127
20210910_NIKOND3300_YL_19.jpg,6000,4000,PricklySida,2541,1503,1765,1344
20210910_NIKOND3300_YL_19.jpg,6000,4000,Waterhemp,740,3093,855,827
20210809_iPhoneSE_YL_573.jpg,3024,3644,MorningGlory,1707,617,952,982
20210809_iPhoneSE_YL_573.jpg,3024,3644,MorningGlory,931,1043,1189,2328
20210904_iPhoneSE_YL_5.jpg,3024,4032,Waterhemp,1067,606,973,817
20210904_iPhoneSE_YL_5.jpg,3024,4032,Waterhemp,836,1996,1352,1278
20210904_iPhoneSE_YL_5.jpg,3024,4032,SpottedSpurge,123,141,428,387
20210904_iPhoneSE_YL_5.jpg,3024,4032,SpottedSpurge,445,1828,311,305
20210904_NIKOND3300_YL_11.jpg,3000,4496,Waterhemp,375,1377,1743,1795
20210827_iPhoneSE_YL_34.jpg,3024,4032,Waterhemp,981,649,1512,2071
20210712_iPhoneSE_YL_81.jpg,3024,4032,Carpetweed,842,407,1377,2939
20210813_iPhoneSE_YL_1231.jpg,3280,3024,PalmerAmaranth,808,258,2308,2281
20210810_iPhoneSE_YL_598.jpg,3024,3489,PalmerAmaranth,256,624,2246,2012
20210910_iPhone11Pro_BT_128.jpg,3024,4032,Carpetweed,602,1293,1469,1578
20210827_NIKOND3300_YL_54.jpg,4000,6000,CutleafGroundcherry,436,863,2275,2693
20210909_NIKOND3300_YL_56.jpg,4000,6000,Eclipta,1247,1796,1277,1575
20210827_iPhoneSE_YL_143.jpg,3024,4032,Waterhemp,1184,1155,1377,1506
20210827_iPhone11Pro_BT_303.jpg,3024,4032,PricklySida,1219,1496,567,789
20210827_iPhone11Pro_BT_303.jpg,3024,4032,SpottedSpurge,449,2059,508,316
20210827_iPhone11Pro_BT_303.jpg,3024,4032,SpottedSpurge,609,0,1319,1008
20210827_iPhone11Pro_BT_303.jpg,3024,4032,SpottedSpurge,4,4,445,453
20210913_iPhoneSE_YL_120.jpg,4032,3024,MorningGlory,1523,961,1330,1318
20210909_NIKOND3300_YL_95.jpg,6000,4000,Eclipta,2294,1237,1221,1662
20210912_CanonEOS4000D_YL_36.jpg,3456,5184,Waterhemp,831,839,1109,1044
20210912_CanonEOS4000D_YL_36.jpg,3456,5184,Waterhemp,1307,3151,924,839
20210806_iPhoneSE_YL_264.jpg,4032,3024,MorningGlory,1097,830,1465,1643
20210903_NIKOND3300_YL_203.jpg,4000,6000,SpottedSpurge,261,1133,3590,3643
20210906_iPhoneSE_YL_147.jpg,3024,4032,Goosegrass,985,55,1145,1907
20210906_iPhoneSE_YL_147.jpg,3024,4032,Purslane,930,2680,926,586
20210812_iPhoneSE_YL_808.jpg,3024,3369,Purslane,705,404,1314,2591
20210912_CanonEOS4000D_YL_281.jpg,3456,5184,PricklySida,835,1876,1593,1479
20210909_NIKOND3300_YL_80.jpg,6000,4000,Waterhemp,1539,996,2583,2624
20210910_iPhone11Pro_BT_115.jpg,3024,4032,MorningGlory,410,965,2125,1739
20210812_iPhoneSE_YL_1126.jpg,3024,3076,Sicklepod,701,1041,1528,1763
20210827_NIKOND3300_YL_55.jpg,6000,4000,PalmerAmaranth,1773,1134,2145,1791
20210813_iPhoneSE_YL_1218.jpg,3024,3350,PalmerAmaranth,558,233,2150,3029
20210906_iPhoneSE_YL_351.jpg,4032,3024,MorningGlory,2262,1364,931,1364
20210906_iPhoneSE_YL_351.jpg,4032,3024,Goosegrass,5,5,2009,2892
20210906_iPhoneSE_YL_423.jpg,3024,4032,Waterhemp,1084,1579,908,1020
20210906_iPhoneSE_YL_423.jpg,3024,4032,Waterhemp,1219,2365,1301,1210
20210810_iPhoneSE_YL_599.jpg,4032,3024,SpottedSpurge,564,773,2390,1633
20210910_iPhoneSE_YL_137.jpg,3024,4032,Eclipta,1274,277,672,1008
20210910_iPhoneSE_YL_137.jpg,3024,4032,Eclipta,1328,2008,1008,1348
20210908_iPhoneSE_YL_48.jpg,3024,4032,Purslane,955,1119,809,1374
20210903_NIKOND3300_YL_149.jpg,4000,6000,Waterhemp,610,1612,2440,1603
20210809_iPhoneSE_YL_566.jpg,3024,3799,MorningGlory,770,369,1830,2884
20210818_iPhoneSE_YL_1327.jpg,2127,2022,Eclipta,128,292,1846,1426
20210910_NIKOND3300_YL_30.jpg,6000,4000,Eclipta,835,1781,1431,1252
20210910_NIKOND3300_YL_30.jpg,6000,4000,MorningGlory,3082,994,1376,1201
20210912_iPhoneSE_YL_120.jpg,3024,4032,Ragweed,1633,383,832,766
20210912_iPhoneSE_YL_120.jpg,3024,4032,Ragweed,402,2348,238,242
20210912_iPhoneSE_YL_120.jpg,3024,4032,Goosegrass,570,1961,1145,1750
20210827_iPhoneSE_YL_234.jpg,3024,4032,MorningGlory,609,1696,1461,1258
20210910_NIKOND3300_YL_197.jpg,6000,4000,Waterhemp,2422,961,1601,1907
20210910_NIKOND3300_YL_197.jpg,6000,4000,Carpetweed,5280,3515,302,449
20210903_NIKOND3300_YL_54.jpg,6000,4000,MorningGlory,2593,1151,1936,2099
20210904_iPhoneSE_YL_91.jpg,3024,4032,Waterhemp,617,1719,1379,1043
20210904_iPhoneSE_YL_91.jpg,3024,4032,Carpetweed,363,2713,305,217
20210712_iPhoneSE_YL_9.jpg,3024,4032,Carpetweed,987,150,810,1271
20210712_iPhoneSE_YL_9.jpg,3024,4032,Carpetweed,112,2152,2843,1662
20210904_iPhoneSE_YL_144.jpg,3024,4032,Carpetweed,508,719,1203,2250
20210812_iPhoneSE_YL_1091.jpg,3379,3024,MorningGlory,118,753,2392,1929
20210628_iPhoneSE_YL_49.jpg,3024,4032,MorningGlory,1157,1304,957,1140
20210903_iPhoneSE_YL_155.jpg,3024,4032,MorningGlory,1055,1682,1260,1383
20210903_iPhoneSE_YL_141.jpg,3024,4032,PricklySida,879,1688,1377,1196
20210912_iPhoneSE_YL_35.jpg,3024,4032,Purslane,876,1275,1040,1301
20210812_iPhoneSE_YL_1085.jpg,3295,3000,MorningGlory,963,798,2083,2056
20210910_iPhone11Pro_BT_86.jpg,3024,4032,Purslane,1364,645,695,758
20210810_iPhoneSE_YL_604.jpg,3024,3740,MorningGlory,903,88,1569,3045
20210903_NIKOND3300_YL_83.jpg,6000,4000,Waterhemp,1192,436,3814,3291
20210903_NIKOND3300_YL_97.jpg,6000,4000,Waterhemp,2465,620,1946,2326
20210910_iPhone11Pro_BT_51.jpg,3024,4032,Purslane,922,1582,422,481
20210812_iPhoneSE_YL_1052.jpg,1262,1348,MorningGlory,327,116,919,1146
20210903_iPhoneSE_YL_196.jpg,3024,4032,Sicklepod,768,979,1864,1922
20210910_iPhoneSE_YL_241.jpg,3024,4032,Carpetweed,1461,2430,719,942
20210910_iPhoneSE_YL_241.jpg,3024,4032,Waterhemp,848,215,1555,1766
20210904_iPhoneSE_YL_35.jpg,4032,3024,Waterhemp,493,375,1168,1222
20210904_iPhoneSE_YL_35.jpg,4032,3024,Waterhemp,2168,787,1174,1412
20210904_iPhoneSE_YL_35.jpg,4032,3024,Ragweed,2964,2440,154,167
20210904_iPhoneSE_YL_35.jpg,4032,3024,Ragweed,3847,2361,149,185
20210904_iPhoneSE_YL_21.jpg,3024,4032,Waterhemp,758,1110,1664,1778
20210628_iPhoneSE_YL_119.jpg,3024,4032,PalmerAmaranth,734,1465,1526,1504
20210812_iPhoneSE_YL_1021.jpg,3024,3554,Waterhemp,57,806,175,293
20210812_iPhoneSE_YL_1021.jpg,3024,3554,Waterhemp,261,356,2005,3136
20210912_CanonEOS4000D_YL_2.jpg,5184,3456,Ragweed,1286,887,931,1015
20210912_CanonEOS4000D_YL_2.jpg,5184,3456,Goosegrass,3195,1175,1983,1326
20210806_iPhoneSE_YL_405.jpg,3023,3387,MorningGlory,1055,645,1519,1930
20210904_iPhoneSE_YL_137.jpg,3024,4032,Waterhemp,598,797,1918,2098
20210904_iPhoneSE_YL_137.jpg,3024,4032,Carpetweed,76,1553,270,299
20210806_iPhoneSE_YL_377.jpg,3024,4032,SpottedSpurge,658,603,1958,2802
20210903_iPhoneSE_YL_126.jpg,3024,4032,MorningGlory,979,1037,1576,1506
20210909_NIKOND3300_YL_102.jpg,6000,4000,Eclipta,4370,771,684,751
20210909_NIKOND3300_YL_102.jpg,6000,4000,Eclipta,1722,1006,926,887
20210909_NIKOND3300_YL_102.jpg,6000,4000,Eclipta,2521,871,1105,954
20210909_NIKOND3300_YL_102.jpg,6000,4000,Eclipta,2135,2553,1141,1085
20210827_iPhoneSE_YL_247.jpg,3024,4032,MorningGlory,1121,985,1278,1473
20210827_iPhoneSE_YL_253.jpg,3024,4032,PricklySida,895,1711,1035,1430
20210912_CanonEOS4000D_YL_190.jpg,3456,5184,Waterhemp,954,2625,1667,1561
20210906_iPhoneSE_YL_242.jpg,4032,3024,SpottedSpurge,640,793,535,703
20210906_iPhoneSE_YL_242.jpg,4032,3024,Waterhemp,1195,1511,1153,865
20210906_iPhoneSE_YL_242.jpg,4032,3024,Waterhemp,2559,1045,1282,1361
20210908_iPhoneSE_YL_13.jpg,3024,4032,Purslane,800,838,1679,1834
20210827_iPhoneSE_YL_52.jpg,4032,3024,PricklySida,1719,844,1684,1482
20210910_iPhoneSE_YL_150.jpg,3024,4032,MorningGlory,914,1352,1297,1145
20210813_iPhoneSE_YL_1280.jpg,3023,2791,PalmerAmaranth,620,332,930,689
20210813_iPhoneSE_YL_1280.jpg,3023,2791,PalmerAmaranth,1108,546,1731,1646
20210813_iPhoneSE_YL_1280.jpg,3023,2791,PalmerAmaranth,197,1795,745,779
20210910_iPhoneSE_YL_144.jpg,3024,4032,MorningGlory,828,1407,1239,1082
20210712_iPhoneSE_YL_30.jpg,3024,4032,Carpetweed,482,768,2047,1969
20210712_iPhoneSE_YL_24.jpg,3024,4032,Carpetweed,417,1003,2233,1767
20210712_iPhoneSE_YL_18.jpg,3024,4032,Carpetweed,311,1020,2158,2339
20210910_iPhoneSE_YL_187.jpg,3024,4032,Eclipta,1070,560,777,888
20210910_iPhoneSE_YL_187.jpg,3024,4032,Eclipta,1330,2485,692,946
20210812_iPhoneSE_YL_1169.jpg,3024,3071,Sicklepod,792,188,1390,2618
20210812_iPhoneSE_YL_674.jpg,2608,3023,MorningGlory,613,907,1369,1549
20210827_iPhone11Pro_BT_47.jpg,3024,4032,Waterhemp,715,299,1242,1448
20210903_YALAL00_EO_64.jpg,3000,4000,MorningGlory,23,8,2961,3977
20210903_YALAL00_EO_70.jpg,3000,4000,MorningGlory,1225,1109,1767,2605
20210912_CanonEOS4000D_YL_231.jpg,5184,3456,Ragweed,578,1419,1633,1266
20210812_iPhoneSE_YL_1141.jpg,2585,2242,MorningGlory,1022,117,1397,1850
20210913_iPhoneSE_YL_48.jpg,4032,3024,SpottedSpurge,605,1774,468,528
20210913_iPhoneSE_YL_48.jpg,4032,3024,SpottedSpurge,733,912,1592,1659
20210913_iPhoneSE_YL_48.jpg,4032,3024,Waterhemp,2234,372,1694,1856
20210913_iPhoneSE_YL_48.jpg,4032,3024,SpottedSpurge,3840,1987,182,312
20210820_iPhoneSE_YL_1433.jpg,1709,1406,Purslane,29,231,249,328
20210820_iPhoneSE_YL_1433.jpg,1709,1406,Purslane,256,591,267,383
20210820_iPhoneSE_YL_1433.jpg,1709,1406,Purslane,945,289,634,698
20210820_iPhoneSE_YL_1433.jpg,1709,1406,Purslane,385,699,531,707
20210820_iPhoneSE_YL_1433.jpg,1709,1406,Purslane,1283,1024,426,382
20210827_iPhone11Pro_BT_91.jpg,3024,4032,Waterhemp,973,2104,609,469
20210827_iPhone11Pro_BT_91.jpg,3024,4032,SpottedSpurge,147,305,785,627
20210827_iPhone11Pro_BT_91.jpg,3024,4032,PricklySida,873,1365,598,551
20210903_iPhoneSE_YL_2.jpg,3024,4032,CutleafGroundcherry,416,1014,2151,2245
20210913_iPhoneSE_YL_49.jpg,3024,4032,SpottedSpurge,453,1138,2000,2601
20210913_iPhoneSE_YL_61.jpg,3024,4032,Ragweed,1102,348,531,570
20210913_iPhoneSE_YL_61.jpg,3024,4032,Ragweed,930,1262,520,547
20210913_iPhoneSE_YL_61.jpg,3024,4032,Ragweed,1371,3126,590,613
20210820_iPhoneSE_YL_1382.jpg,3024,4032,Purslane,588,488,2050,2602
20210812_iPhoneSE_YL_675.jpg,3426,2926,Purslane,653,104,2606,2425
20210903_YALAL00_EO_65.jpg,3000,4000,Waterhemp,543,1403,2333,1992
20210812_iPhoneSE_YL_1154.jpg,1846,1987,Sicklepod,566,125,1127,1612
20210827_NIKOND3300_YL_33.jpg,4000,6000,CutleafGroundcherry,755,1464,1859,2062
20210812_iPhoneSE_YL_885.jpg,3023,3592,Purslane,503,688,2201,2839
20210903_YALAL00_EO_59.jpg,3000,4000,SpottedSpurge,326,1388,2403,2078
20210912_CanonEOS4000D_YL_87.jpg,5184,3456,Ragweed,2834,299,474,512
20210912_CanonEOS4000D_YL_87.jpg,5184,3456,Ragweed,1780,2109,570,539
20210912_CanonEOS4000D_YL_87.jpg,5184,3456,Ragweed,2453,2181,227,271
20210912_CanonEOS4000D_YL_87.jpg,5184,3456,Ragweed,2312,2405,594,680
20210912_CanonEOS4000D_YL_87.jpg,5184,3456,Ragweed,2765,2223,532,584
20210912_CanonEOS4000D_YL_87.jpg,5184,3456,Ragweed,4019,2195,450,508
20210906_iPhoneSE_YL_337.jpg,4032,3024,MorningGlory,1354,1175,2023,1621
20210906_iPhoneSE_YL_451.jpg,4032,3024,SpottedSpurge,657,1674,1041,475
20210906_iPhoneSE_YL_451.jpg,4032,3024,Eclipta,1152,507,2465,1835
20210906_iPhoneSE_YL_451.jpg,4032,3024,PricklySida,1055,9,259,251
20210910_iPhoneSE_YL_192.jpg,3024,4032,Waterhemp,900,829,1196,1664
20210906_iPhoneSE_YL_1.jpg,3024,4032,SpottedSpurge,1657,277,695,781
20210906_iPhoneSE_YL_1.jpg,3024,4032,Waterhemp,883,1020,1207,766
20210906_iPhoneSE_YL_1.jpg,3024,4032,Waterhemp,324,1692,1813,1430
20210906_iPhoneSE_YL_1.jpg,3024,4032,SpottedSpurge,1473,2797,738,965
20210813_iPhoneSE_YL_1295.jpg,3023,2999,PricklySida,582,147,2106,2426
20210712_iPhoneSE_YL_240.jpg,3024,4032,SpottedSpurge,664,549,1643,2942
20210827_iPhone11Pro_BT_172.jpg,3024,4032,Waterhemp,735,2669,935,1113
20210910_iPhoneSE_YL_179.jpg,3024,4032,PalmerAmaranth,1006,1359,1287,1082
20210908_iPhoneSE_YL_12.jpg,3024,4032,Carpetweed,1155,2505,794,1257
20210908_iPhoneSE_YL_12.jpg,3024,4032,Carpetweed,709,337,624,1439
20210910_NIKOND3300_YL_126.jpg,6000,4000,Waterhemp,2099,911,1781,1869
20210910_NIKOND3300_YL_126.jpg,6000,4000,Carpetweed,4179,1197,815,1400
20210906_iPhoneSE_YL_243.jpg,4032,3024,Waterhemp,345,700,1349,928
20210906_iPhoneSE_YL_243.jpg,4032,3024,Waterhemp,228,1451,1640,931
20210906_iPhoneSE_YL_243.jpg,4032,3024,Waterhemp,2370,1192,1324,1318
20210903_iPhoneSE_YL_74.jpg,4032,3024,MorningGlory,1178,1192,1231,1152
20210809_iPhoneSE_YL_514.jpg,2952,3724,Waterhemp,2144,0,806,951
20210809_iPhoneSE_YL_514.jpg,2952,3724,Waterhemp,278,549,2501,2403
20210809_iPhoneSE_YL_514.jpg,2952,3724,Waterhemp,1366,3077,604,649
20210906_iPhoneSE_YL_16.jpg,3024,4032,Waterhemp,899,223,789,1145
20210906_iPhoneSE_YL_16.jpg,3024,4032,Waterhemp,1020,1610,1785,1578
20210912_iPhoneSE_YL_152.jpg,3024,4032,Waterhemp,1201,718,1313,1026
20210912_iPhoneSE_YL_152.jpg,3024,4032,Ragweed,1448,2426,674,700
20210912_iPhoneSE_YL_152.jpg,3024,4032,Ragweed,2758,12,250,219
20210912_iPhoneSE_YL_47.jpg,3024,4032,MorningGlory,1081,1096,1105,1099
20210805_iPhoneSE_YL_72.jpg,4032,3024,SpottedSpurge,184,3,3845,3019
20210806_iPhoneSE_YL_376.jpg,2995,3674,SpottedSpurge,553,255,2166,1733
20210812_iPhoneSE_YL_932.jpg,1394,1296,Purslane,223,223,1133,978
20210806_iPhoneSE_YL_410.jpg,3024,4032,SpottedSpurge,39,682,2986,3347
20210812_iPhoneSE_YL_926.jpg,3024,3422,Purslane,423,1090,2074,2282
20210712_iPhoneSE_YL_122.jpg,3024,4032,Carpetweed,183,686,2841,2070
20210812_iPhoneSE_YL_701.jpg,3247,3024,MorningGlory,862,620,1821,1542
20210812_iPhoneSE_YL_1020.jpg,3023,2917,Waterhemp,651,106,1749,2449
20210812_iPhoneSE_YL_1008.jpg,2262,2238,PricklySida,719,76,1393,1591
20210628_iPhoneSE_YL_130.jpg,3024,4032,PalmerAmaranth,795,881,1789,2010
20210812_iPhoneSE_YL_729.jpg,3023,3469,Purslane,1071,1168,1351,2014
20210904_iPhoneSE_YL_34.jpg,4032,3024,Waterhemp,2310,874,1255,1460
20210904_iPhoneSE_YL_34.jpg,4032,3024,Waterhemp,901,838,1324,1120
20210904_iPhoneSE_YL_34.jpg,4032,3024,SpottedSpurge,488,1359,154,255
20210904_iPhoneSE_YL_34.jpg,4032,3024,Ragweed,114,1688,185,149
20210628_iPhoneSE_YL_124.jpg,3024,4032,PalmerAmaranth,689,973,1755,1665
20210904_iPhoneSE_YL_36.jpg,4032,3024,Waterhemp,1457,838,1168,1093
20210904_iPhoneSE_YL_36.jpg,4032,3024,Ragweed,2155,312,229,207
20210827_iPhone11Pro_BT_212.jpg,4032,3024,MorningGlory,1627,312,2339,2691
20210712_iPhoneSE_YL_120.jpg,3024,4032,Carpetweed,977,490,589,726
20210712_iPhoneSE_YL_120.jpg,3024,4032,Carpetweed,463,2506,1934,1308
20210912_iPhoneSE_YL_92.jpg,3024,4032,PricklySida,1008,1375,1160,1309
20210904_iPhoneSE_YL_134.jpg,4032,3024,Waterhemp,321,637,1610,1442
20210904_iPhoneSE_YL_134.jpg,4032,3024,Carpetweed,0,246,356,642
20210628_iPhoneSE_YL_11.jpg,3024,4032,Carpetweed,721,1303,1737,1397
20210903_NIKOND3300_YL_30.jpg,4496,3000,PricklySida,1256,366,1470,1827
20210806_iPhoneSE_YL_348.jpg,2497,2255,MorningGlory,459,168,1188,1268
20210912_iPhoneSE_YL_45.jpg,3024,4032,MorningGlory,926,1166,926,1093
20210628_iPhoneSE_YL_39.jpg,3024,4032,MorningGlory,1098,1008,1359,1575
20210910_NIKOND3300_YL_83.jpg,6000,4000,Eclipta,1583,771,2398,2199
20210910_NIKOND3300_YL_83.jpg,6000,4000,Waterhemp,2058,0,3924,1459
20210910_iPhoneSE_YL_73.jpg,4032,3024,Waterhemp,322,592,1064,827
20210910_iPhoneSE_YL_73.jpg,4032,3024,Waterhemp,2368,586,1178,1252
20210813_iPhoneSE_YL_1308.jpg,3024,3572,Goosegrass,46,9,2898,3564
20210903_NIKOND3300_YL_139.jpg,6000,4000,Waterhemp,1756,390,3012,2628
20210806_iPhoneSE_YL_162.jpg,3024,3472,PalmerAmaranth,484,1543,1729,1913
20210806_iPhoneSE_YL_162.jpg,3024,3472,PalmerAmaranth,991,562,740,532
20210806_iPhoneSE_YL_162.jpg,3024,3472,PalmerAmaranth,1200,877,709,1009
20210903_NIKOND3300_YL_111.jpg,4000,6000,Waterhemp,447,1563,2353,2423
20210811_iPhoneSE_YL_649.jpg,3574,2951,Goosegrass,6,262,3564,2684
20210811_iPhoneSE_YL_649.jpg,3574,2951,Carpetweed,2505,1939,274,260
20210813_iPhoneSE_YL_1297.jpg,3182,3023,PricklySida,332,192,2715,2551
20210712_iPhoneSE_YL_33.jpg,3024,4032,Purslane,537,947,1431,2472
20210809_iPhoneSE_YL_476.jpg,3024,3402,Eclipta,261,80,1835,2378
20210809_iPhoneSE_YL_476.jpg,3024,3402,Eclipta,1962,1510,368,485
20210812_iPhoneSE_YL_893.jpg,3024,3523,Purslane,421,494,2243,2941
20210910_iPhone11Pro_BT_159.jpg,3024,4032,Carpetweed,567,1868,1016,1395
20210827_iPhone11Pro_BT_44.jpg,3024,4032,SpottedSpurge,88,176,1664,1905
20210827_iPhone11Pro_BT_44.jpg,3024,4032,Ragweed,1190,1752,1213,1031
20210827_iPhoneSE_YL_132.jpg,3024,4032,PricklySida,1067,1524,1383,891
20210913_iPhoneSE_YL_88.jpg,3024,4032,Ragweed,835,609,440,466
20210913_iPhoneSE_YL_88.jpg,3024,4032,Ragweed,1198,3229,554,615
20210812_iPhoneSE_YL_1195.jpg,2661,2244,MorningGlory,439,369,1263,1440
20210812_iPhoneSE_YL_1195.jpg,2661,2244,MorningGlory,329,1210,253,115
20210820_iPhoneSE_YL_1424.jpg,3024,4032,Purslane,595,200,1463,1884
20210820_iPhoneSE_YL_1424.jpg,3024,4032,Purslane,1055,2335,1129,1335
20210903_iPhoneSE_YL_1.jpg,3024,4032,PricklySida,967,1565,1096,1190
20210820_iPhoneSE_YL_1342.jpg,3024,4032,PricklySida,3,86,2425,3699
20210912_CanonEOS4000D_YL_47.jpg,3456,5184,Waterhemp,1367,2191,1141,1374
20210913_iPhoneSE_YL_62.jpg,3024,4032,Ragweed,817,867,738,750
20210913_iPhoneSE_YL_62.jpg,3024,4032,Ragweed,805,2313,676,574
20210827_iPhone11Pro_BT_45.jpg,3024,4032,Purslane,1295,1453,639,451
20210827_iPhone11Pro_BT_45.jpg,3024,4032,SpottedSpurge,2538,3622,475,404
20210827_iPhoneSE_YL_133.jpg,3024,4032,Waterhemp,1272,1700,733,938
20210812_iPhoneSE_YL_676.jpg,3024,3315,MorningGlory,817,844,1571,1743
20210910_iPhone11Pro_BT_158.jpg,3024,4032,Carpetweed,399,1567,1293,2039
20210909_NIKOND3300_YL_32.jpg,6000,4000,PalmerAmaranth,1511,755,1928,2159
20210909_NIKOND3300_YL_32.jpg,6000,4000,PalmerAmaranth,4421,1706,449,453
20210910_iPhoneSE_YL_191.jpg,3024,4032,Waterhemp,697,1160,1629,1717
20210910_iPhoneSE_YL_191.jpg,3024,4032,Carpetweed,2319,2599,568,549
20210813_iPhoneSE_YL_1255.jpg,3023,3052,PalmerAmaranth,258,189,2419,2710
20210813_iPhoneSE_YL_1255.jpg,3023,3052,PalmerAmaranth,502,253,256,350
20210827_iPhoneSE_YL_87.jpg,3024,4032,Ragweed,1459,1729,733,820
20210809_iPhoneSE_YL_477.jpg,3023,3238,Eclipta,671,1121,1825,1308
20210906_iPhoneSE_YL_308.jpg,4032,3024,Waterhemp,1976,946,919,919
20210906_iPhoneSE_YL_308.jpg,4032,3024,Goosegrass,2733,1640,826,1057
20210906_iPhoneSE_YL_308.jpg,4032,3024,Goosegrass,559,514,1619,2063
20210906_iPhoneSE_YL_308.jpg,4032,3024,SpottedSpurge,3144,154,633,440
20210910_iPhoneSE_YL_152.jpg,3024,4032,PalmerAmaranth,934,1024,1367,1379
20210910_iPhoneSE_YL_146.jpg,3024,4032,MorningGlory,1164,1418,1715,2161
20210904_NIKOND3300_YL_61.jpg,4000,6000,SpottedSpurge,714,2505,1695,1505
20210904_NIKOND3300_YL_61.jpg,4000,6000,Carpetweed,1233,4462,684,593
20210904_NIKOND3300_YL_61.jpg,4000,6000,SpottedSpurge,2505,2366,641,797
20210904_NIKOND3300_YL_61.jpg,4000,6000,SpottedSpurge,1200,1933,495,467
20210910_NIKOND3300_YL_55.jpg,6000,4000,MorningGlory,1857,1089,1412,1602
20210910_NIKOND3300_YL_131.jpg,4000,6000,Waterhemp,238,1813,2678,2475
20210906_iPhoneSE_YL_29.jpg,4032,3024,Eclipta,1301,972,2031,1521
20210906_iPhoneSE_YL_268.jpg,4032,3024,Waterhemp,1183,688,1346,1291
20210809_iPhoneSE_YL_517.jpg,1938,1751,Waterhemp,630,17,1129,1266
20210910_NIKOND3300_YL_96.jpg,4000,6000,Waterhemp,811,1593,2189,2052
20210909_iPhoneSE_YL_37.jpg,4032,3024,Purslane,1490,799,1418,1099
20210806_iPhoneSE_YL_188.jpg,2519,2570,MorningGlory,280,244,1646,1765
